id,hour,minute,second,millis,yaw,pressure
589,15,46,16,691,-10.66,0.0
590,15,46,16,692,-10.66,0.0
591,15,46,16,693,-10.66,0.0
592,15,46,16,693,-10.66,0.0
593,15,46,16,694,-10.66,0.0
594,15,46,16,695,-10.66,0.0
595,15,46,16,695,-10.66,0.0
596,15,46,16,696,-10.66,0.0
597,15,46,16,697,-10.66,0.0
598,15,46,16,698,-10.66,0.0
599,15,46,16,698,-10.66,0.0
600,15,46,16,699,-10.66,0.0
601,15,46,16,700,-10.66,0.0
602,15,46,16,700,-10.66,0.0
603,15,46,16,701,-10.66,0.0
604,15,46,16,702,-10.66,0.0
605,15,46,16,702,-10.66,0.0
606,15,46,16,703,-10.66,0.0
607,15,46,16,704,-10.66,0.0
608,15,46,16,705,-10.66,0.0
609,15,46,16,705,-10.66,0.0
610,15,46,16,706,-10.66,0.0
611,15,46,16,707,-10.66,0.0
612,15,46,16,707,-10.66,0.0
613,15,46,16,708,-10.66,0.0
614,15,46,16,709,-10.66,0.0
615,15,46,16,709,-10.66,0.0
616,15,46,16,710,-10.66,0.0
617,15,46,16,711,-10.66,0.0
618,15,46,16,711,-10.66,0.0
619,15,46,16,712,-10.66,0.0
620,15,46,16,713,-10.66,0.0
621,15,46,16,714,-10.66,0.0
622,15,46,16,714,-10.66,0.0
623,15,46,16,715,-10.66,0.0
624,15,46,16,716,-10.66,0.0
625,15,46,16,717,-10.66,0.0
626,15,46,16,717,-10.66,0.0
627,15,46,16,718,-10.66,0.0
628,15,46,16,719,-10.66,0.0
629,15,46,16,719,-10.66,0.0
630,15,46,16,720,-10.66,0.0
631,15,46,16,721,-10.66,0.0
632,15,46,16,722,-10.66,0.0
633,15,46,16,722,-10.66,0.0
634,15,46,16,723,-10.66,0.0
635,15,46,16,724,-10.66,0.0
636,15,46,16,724,-10.66,0.0
637,15,46,16,725,-10.66,0.0
638,15,46,16,726,-10.66,0.0
639,15,46,16,726,-10.66,0.0
640,15,46,16,727,-10.66,0.0
641,15,46,16,728,-10.66,0.0
642,15,46,16,729,-10.66,0.0
643,15,46,16,729,-10.66,0.0
644,15,46,16,730,-10.66,0.0
645,15,46,16,731,-10.66,0.0
646,15,46,16,732,-10.66,0.0
647,15,46,16,735,-10.66,0.0
648,15,46,16,736,-10.66,0.0
649,15,46,16,737,-10.66,0.0
650,15,46,16,738,-10.66,0.0
651,15,46,16,738,-10.66,0.0
652,15,46,16,739,-10.66,0.0
653,15,46,16,740,-10.66,0.0
654,15,46,16,741,-10.66,0.0
655,15,46,16,741,-10.66,0.0
656,15,46,16,742,-10.66,0.0
